unique_id,collision_id,crash_date,crash_time,person_id,person_type,person_injury,vehicle_id,person_age
1257390,40,2012-07-02T00:00:00.000,14:25,1,Bicyclist,Injured,8391227,56
2048641,238656,2012-07-02T00:00:00.000,15:50,1,Occupant,Injured,13226231,0
1681259,135037,2012-07-02T00:00:00.000,1:54,2,Occupant,Injured,11155829,24
1257388,37,2012-07-02T00:00:00.000,0:19,1,Bicyclist,Injured,8391221,20
1817603,172560,2012-07-02T00:00:00.000,13:05,3,Occupant,Injured,11861540,49
1640561,125676,2012-07-02T00:00:00.000,19:50,1,Bicyclist,Injured,10956659,20
2071976,3055600,2012-07-02T00:00:00.000,19:50,2,Occupant,Injured,13407146,47
1767134,160121,2012-07-02T00:00:00.000,19:05,1,Occupant,Injured,11620410,51
1681275,135051,2012-07-02T00:00:00.000,11:00,1,Pedestrian,Injured,,0
1795697,163400,2012-07-02T00:00:00.000,22:07,1,Occupant,Injured,11738351,63
2226868,301254,2012-07-02T00:00:00.000,11:31,1,Pedestrian,Injured,,75
2048638,3044660,2012-07-02T00:00:00.000,13:00,2,Occupant,Injured,13226220,24
2136244,268109,2012-07-02T00:00:00.000,10:40,1,Occupant,Injured,13842536,38
1592049,113554,2012-07-02T00:00:00.000,15:20,2,Occupant,Injured,10665205,58
1499644,88551,2012-07-02T00:00:00.000,16:57,1,Occupant,Injured,10155464,28
1567014,106893,2012-07-02T00:00:00.000,6:00,2,Occupant,Injured,10523328,21
1512363,2918660,2012-07-02T00:00:00.000,1:00,4,Occupant,Injured,10221754,26
1986476,219408,2012-07-02T00:00:00.000,12:30,1,Occupant,Injured,12832234,0
2048646,3044661,2012-07-02T00:00:00.000,8:24,1,Pedestrian,Injured,,31
1371318,2855057,2012-07-03T00:00:00.000,13:30,1,Occupant,Injured,9436364,22
1825266,175820,2012-07-03T00:00:00.000,10:10,1,Pedestrian,Injured,,25
2008966,227964,2012-07-03T00:00:00.000,15:45,2,Occupant,Injured,12953377,1
1301440,21687,2012-07-03T00:00:00.000,8:34,1,Occupant,Injured,8782146,47
1935457,208740,2012-07-03T00:00:00.000,14:00,3,Occupant,Injured,12540002,0
1986542,219519,2012-07-03T00:00:00.000,14:39,3,Occupant,Injured,12832508,74
1640566,125685,2012-07-03T00:00:00.000,12:35,1,Pedestrian,Injured,,29
2048647,3044664,2012-07-03T00:00:00.000,16:00,1,Occupant,Injured,13226254,29
2136250,268126,2012-07-03T00:00:00.000,20:20,1,Occupant,Injured,13842578,50
1608979,116298,2012-07-03T00:00:00.000,18:20,2,Occupant,Injured,10773369,54
1567016,106908,2012-07-03T00:00:00.000,21:55,2,Occupant,Injured,10523363,33
1257393,55,2012-07-03T00:00:00.000,15:00,1,Pedestrian,Injured,,26
1624636,121410,2012-07-03T00:00:00.000,4:50,1,Occupant,Injured,10868076,23
1301441,21687,2012-07-03T00:00:00.000,8:34,2,Occupant,Injured,8782147,25
1795705,163417,2012-07-03T00:00:00.000,10:02,1,Occupant,Injured,11738385,35
2071981,245592,2012-07-03T00:00:00.000,10:40,1,Occupant,Injured,13407176,53
2154900,272598,2012-07-03T00:00:00.000,23:00,3,Occupant,Injured,13976966,54
1291143,16555,2012-07-03T00:00:00.000,22:40,2,Occupant,Injured,8697957,38
1557521,102745,2012-07-03T00:00:00.000,15:20,5,Occupant,Injured,10462595,29
1986488,219431,2012-07-03T00:00:00.000,10:25,1,Occupant,Injured,12832282,23
1795707,163419,2012-07-03T00:00:00.000,10:00,2,Occupant,Injured,11738389,74
1795696,163397,2012-07-03T00:00:00.000,17:50,3,Occupant,Injured,11738346,1
2088695,3064867,2012-07-03T00:00:00.000,2:00,1,Occupant,Injured,13524268,0
1738738,152384,2012-07-03T00:00:00.000,16:56,1,Pedestrian,Injured,,56
1724752,147474,2012-07-03T00:00:00.000,18:00,1,Occupant,Injured,11398041,45
1529014,94892,2012-07-03T00:00:00.000,22:40,1,Occupant,Injured,10314644,33
1640565,125684,2012-07-03T00:00:00.000,4:20,1,Occupant,Injured,10956678,24
1697059,140817,2012-07-03T00:00:00.000,15:20,4,Occupant,Injured,11252348,3
1842993,182656,2012-07-03T00:00:00.000,12:38,3,Occupant,Injured,12001734,44
1257392,52,2012-07-03T00:00:00.000,10:00,1,Bicyclist,Injured,8391251,28
1708740,144739,2012-07-03T00:00:00.000,6:00,1,Occupant,Injured,11312735,41
1608978,116298,2012-07-03T00:00:00.000,18:20,1,Occupant,Injured,10773369,58
1432154,2879034,2012-07-03T00:00:00.000,12:10,1,Occupant,Injured,9792786,33
2008964,227963,2012-07-03T00:00:00.000,16:30,1,Occupant,Injured,12953376,42
1402573,66345,2012-07-03T00:00:00.000,5:30,1,Occupant,Injured,9620257,56
1557522,102745,2012-07-03T00:00:00.000,15:20,6,Occupant,Injured,10462595,0
1654933,129914,2012-07-03T00:00:00.000,8:40,1,Pedestrian,Injured,,32
1592050,113556,2012-07-03T00:00:00.000,14:20,1,Bicyclist,Injured,10665209,48
1335964,37659,2012-07-03T00:00:00.000,16:00,1,Pedestrian,Injured,,40
1301442,21687,2012-07-03T00:00:00.000,8:34,3,Occupant,Injured,8782147,4
2154893,272592,2012-07-03T00:00:00.000,17:30,1,Occupant,Injured,13976954,54
1335962,37655,2012-07-03T00:00:00.000,3:30,1,Occupant,Injured,9115370,23
1805692,2975649,2012-07-03T00:00:00.000,14:56,3,Occupant,Injured,11803442,34
2028221,3033149,2012-07-03T00:00:00.000,15:30,1,Occupant,Injured,13079835,58
1432158,72608,2012-07-03T00:00:00.000,14:53,4,Occupant,Injured,9792800,12
1557520,102745,2012-07-03T00:00:00.000,15:20,4,Occupant,Injured,10462595,29
1795717,163433,2012-07-03T00:00:00.000,22:10,1,Pedestrian,Injured,,55
2154899,272598,2012-07-03T00:00:00.000,23:00,2,Occupant,Injured,13976965,16
1918552,203716,2012-07-03T00:00:00.000,0:20,1,Bicyclist,Injured,12450614,25
2008965,227964,2012-07-03T00:00:00.000,15:45,1,Occupant,Injured,12953377,1
1466831,80840,2012-07-03T00:00:00.000,17:00,1,Occupant,Injured,9965439,23
1441468,76220,2012-07-03T00:00:00.000,10:00,1,Pedestrian,Injured,,24
2117470,264093,2012-07-03T00:00:00.000,19:19,1,Pedestrian,Injured,,36
1805690,2975649,2012-07-03T00:00:00.000,14:56,1,Occupant,Injured,11803444,47
1986540,219519,2012-07-03T00:00:00.000,14:39,1,Occupant,Injured,12832507,18
1543092,99901,2012-07-03T00:00:00.000,21:32,3,Occupant,Injured,10384955,35
1557515,102741,2012-07-03T00:00:00.000,20:50,1,Occupant,Injured,10462587,11
1441467,76219,2012-07-03T00:00:00.000,15:00,1,Pedestrian,Injured,,35
1466830,80835,2012-07-03T00:00:00.000,8:00,1,Occupant,Injured,9965426,41
1708739,144738,2012-07-03T00:00:00.000,5:09,1,Occupant,Injured,11312732,39
2154901,272598,2012-07-03T00:00:00.000,23:00,4,Occupant,Injured,13976966,17
2071992,245618,2012-07-03T00:00:00.000,10:30,1,Pedestrian,Injured,,67
1795708,163419,2012-07-03T00:00:00.000,10:00,3,Occupant,Injured,11738390,27
1529015,94892,2012-07-03T00:00:00.000,22:40,2,Occupant,Injured,10314644,28
2216632,293170,2012-07-03T00:00:00.000,12:15,1,Pedestrian,Injured,,88
2028224,233161,2012-07-03T00:00:00.000,17:31,1,Occupant,Injured,13079841,62
1380869,2864068,2012-07-03T00:00:00.000,22:42,2,Occupant,Injured,9500113,22
2048650,238665,2012-07-03T00:00:00.000,20:05,2,Pedestrian,Injured,,20
1543087,2926947,2012-07-03T00:00:00.000,14:45,2,Occupant,Injured,10384942,19
1380870,59646,2012-07-03T00:00:00.000,23:20,1,Pedestrian,Injured,,55
1738740,152386,2012-07-03T00:00:00.000,20:47,1,Occupant,Injured,11464713,30
2172242,279660,2012-07-03T00:00:00.000,18:58,1,Occupant,Injured,14083834,28
1935455,208740,2012-07-03T00:00:00.000,14:00,1,Occupant,Injured,12540001,28
1935454,208736,2012-07-03T00:00:00.000,14:10,1,Bicyclist,Injured,12539994,17
1301444,2839177,2012-07-03T00:00:00.000,17:20,1,Occupant,Injured,8782154,48
1557518,102745,2012-07-03T00:00:00.000,15:20,2,Occupant,Injured,10462596,28
1543086,2926947,2012-07-03T00:00:00.000,14:45,1,Occupant,Injured,10384942,31
1581700,109492,2012-07-03T00:00:00.000,23:05,1,Occupant,Injured,10602306,40
1697061,140825,2012-07-03T00:00:00.000,18:33,1,Bicyclist,Injured,11252364,26
1986489,219431,2012-07-03T00:00:00.000,10:25,2,Occupant,Injured,12832282,32
1986490,219432,2012-07-03T00:00:00.000,13:50,1,Bicyclist,Injured,12832285,9
1842990,182653,2012-07-03T00:00:00.000,15:15,1,Pedestrian,Injured,,24
1738736,152380,2012-07-03T00:00:00.000,13:30,1,Occupant,Injured,11464702,49
1935456,208740,2012-07-03T00:00:00.000,14:00,2,Occupant,Injured,12540001,20
1624639,121416,2012-07-03T00:00:00.000,17:35,1,Occupant,Injured,10868091,59
1277336,12194,2012-07-03T00:00:00.000,16:15,1,Pedestrian,Injured,,31
1842994,182656,2012-07-03T00:00:00.000,12:38,4,Occupant,Injured,12001734,45
1795695,163397,2012-07-03T00:00:00.000,17:50,2,Occupant,Injured,11738346,27
1708744,144744,2012-07-03T00:00:00.000,19:06,2,Occupant,Injured,11312746,10
2028219,233156,2012-07-03T00:00:00.000,14:00,1,Pedestrian,Injured,,0
1543090,99901,2012-07-03T00:00:00.000,21:32,1,Occupant,Injured,10384954,38
2028222,3033149,2012-07-03T00:00:00.000,15:30,2,Occupant,Injured,13079835,58
1608976,116275,2012-07-03T00:00:00.000,0:31,1,Bicyclist,Injured,10773311,63
2048649,238665,2012-07-03T00:00:00.000,20:05,1,Pedestrian,Injured,,43
1624638,121415,2012-07-03T00:00:00.000,11:20,1,Occupant,Injured,10868087,54
2028223,3033149,2012-07-03T00:00:00.000,15:30,3,Occupant,Injured,13079835,4
1986541,219519,2012-07-03T00:00:00.000,14:39,2,Occupant,Injured,12832507,17
1805691,2975649,2012-07-03T00:00:00.000,14:56,2,Occupant,Injured,11803444,34
1357643,52349,2012-07-03T00:00:00.000,6:19,1,Occupant,Injured,9348771,30
1738739,152385,2012-07-03T00:00:00.000,19:15,1,Bicyclist,Injured,11464712,49
1291145,16555,2012-07-03T00:00:00.000,22:40,4,Occupant,Injured,8697956,0
1795698,163406,2012-07-03T00:00:00.000,9:03,1,Pedestrian,Injured,,22
1432152,72603,2012-07-03T00:00:00.000,8:02,1,Occupant,Injured,9792784,30
1466832,80841,2012-07-03T00:00:00.000,19:30,1,Pedestrian,Injured,,11
2008962,227955,2012-07-03T00:00:00.000,10:45,1,Pedestrian,Injured,,37
2071980,245590,2012-07-03T00:00:00.000,16:00,1,Pedestrian,Injured,,58
1557524,102745,2012-07-03T00:00:00.000,15:20,8,Occupant,Injured,10462595,0
2071983,245594,2012-07-03T00:00:00.000,13:50,2,Occupant,Injured,13407180,3
1918553,203717,2012-07-03T00:00:00.000,18:00,1,Occupant,Injured,12450615,19
1918554,203719,2012-07-03T00:00:00.000,18:30,1,Pedestrian,Injured,,14
1953021,213218,2012-07-03T00:00:00.000,10:15,2,Occupant,Injured,12655059,56
1986484,3016726,2012-07-03T00:00:00.000,18:00,1,Occupant,Injured,12832265,61
1272228,9419,2012-07-03T00:00:00.000,14:50,1,Pedestrian,Injured,,52
2088716,255055,2012-07-03T00:00:00.000,9:40,1,Occupant,Injured,13524403,9
1581698,109487,2012-07-03T00:00:00.000,3:00,1,Bicyclist,Injured,10602297,36
1432155,72608,2012-07-03T00:00:00.000,14:53,1,Occupant,Injured,9792799,0
1543091,99901,2012-07-03T00:00:00.000,21:32,2,Occupant,Injured,10384954,57
1529019,94901,2012-07-03T00:00:00.000,18:35,1,Occupant,Injured,10314663,26
1825267,175821,2012-07-03T00:00:00.000,10:30,1,Pedestrian,Injured,,48
1697056,140817,2012-07-03T00:00:00.000,15:20,1,Occupant,Injured,11252348,50
1529016,94896,2012-07-03T00:00:00.000,13:21,1,Occupant,Injured,10314654,49
1918559,203743,2012-07-03T00:00:00.000,18:30,1,Bicyclist,Injured,12450673,18
1738741,152386,2012-07-03T00:00:00.000,20:47,2,Occupant,Injured,11464714,73
1825268,175821,2012-07-03T00:00:00.000,10:30,2,Pedestrian,Injured,,16
1893834,198165,2012-07-03T00:00:00.000,14:00,1,Occupant,Injured,12309862,48
1291144,16555,2012-07-03T00:00:00.000,22:40,3,Occupant,Injured,8697958,37
2216631,293168,2012-07-03T00:00:00.000,10:00,1,Occupant,Injured,14389136,22
1918551,203715,2012-07-03T00:00:00.000,17:50,1,Occupant,Injured,12450612,31
2028220,233158,2012-07-03T00:00:00.000,10:43,1,Pedestrian,Injured,,0
2048648,3044664,2012-07-03T00:00:00.000,16:00,2,Occupant,Injured,13226255,25
1795706,163419,2012-07-03T00:00:00.000,10:00,1,Occupant,Injured,11738389,78
2071984,245594,2012-07-03T00:00:00.000,13:50,3,Occupant,Injured,13407180,2
1483689,85184,2012-07-03T00:00:00.000,12:26,1,Occupant,Injured,10051557,70
1557523,102745,2012-07-03T00:00:00.000,15:20,7,Occupant,Injured,10462595,0
1986485,219425,2012-07-03T00:00:00.000,17:15,1,Pedestrian,Injured,,8
1291146,16558,2012-07-03T00:00:00.000,19:05,1,Pedestrian,Injured,,77
1842991,182656,2012-07-03T00:00:00.000,12:38,1,Occupant,Injured,12001733,48
2071995,245622,2012-07-03T00:00:00.000,23:34,1,Occupant,Injured,13407240,80
2117469,3089467,2012-07-03T00:00:00.000,9:44,1,Occupant,Injured,13745300,0
1567015,106908,2012-07-03T00:00:00.000,21:55,1,Occupant,Injured,10523362,39
1795694,163397,2012-07-03T00:00:00.000,17:50,1,Occupant,Injured,11738346,31
1557519,102745,2012-07-03T00:00:00.000,15:20,3,Occupant,Injured,10462595,39
1854300,184528,2012-07-03T00:00:00.000,11:58,1,Bicyclist,Injured,12049485,20
1708741,144741,2012-07-03T00:00:00.000,15:30,1,Occupant,Injured,11312738,25
1724753,147474,2012-07-03T00:00:00.000,18:00,2,Occupant,Injured,11398042,43
1499649,88556,2012-07-03T00:00:00.000,14:18,1,Occupant,Injured,10155479,31
1257394,55,2012-07-03T00:00:00.000,15:00,2,Occupant,Injured,8391258,35
2172240,279655,2012-07-03T00:00:00.000,20:55,1,Occupant,Killed,14083825,17
1842996,182656,2012-07-03T00:00:00.000,12:38,6,Occupant,Injured,12001734,45
1543088,2926949,2012-07-03T00:00:00.000,12:38,1,Occupant,Injured,10384946,85
1865087,187679,2012-07-03T00:00:00.000,13:12,1,Pedestrian,Injured,,34
1697057,140817,2012-07-03T00:00:00.000,15:20,2,Occupant,Injured,11252348,52
1624637,121411,2012-07-03T00:00:00.000,10:59,1,Occupant,Injured,10868079,0
1499650,88556,2012-07-03T00:00:00.000,14:18,2,Occupant,Injured,10155479,32
1898199,201047,2012-07-03T00:00:00.000,21:48,1,Pedestrian,Injured,,49
1380866,59644,2012-07-03T00:00:00.000,20:29,1,Occupant,Injured,9500111,24
1291142,16555,2012-07-03T00:00:00.000,22:40,1,Occupant,Injured,8697956,49
1432156,72608,2012-07-03T00:00:00.000,14:53,2,Occupant,Injured,9792799,0
1543089,99899,2012-07-03T00:00:00.000,19:00,1,Occupant,Injured,10384948,30
2172243,279662,2012-07-03T00:00:00.000,23:55,1,Bicyclist,Injured,14083839,27
1986486,219426,2012-07-03T00:00:00.000,12:50,1,Occupant,Injured,12832273,37
1380868,2864068,2012-07-03T00:00:00.000,22:42,1,Occupant,Injured,9500113,19
1805693,2975649,2012-07-03T00:00:00.000,14:56,4,Occupant,Injured,11803443,34
1842992,182656,2012-07-03T00:00:00.000,12:38,2,Occupant,Injured,12001734,32
1738748,152394,2012-07-03T00:00:00.000,22:30,1,Pedestrian,Injured,,0
1752962,155820,2012-07-03T00:00:00.000,7:00,2,Occupant,Injured,11557901,4
2172238,279652,2012-07-03T00:00:00.000,5:50,1,Occupant,Injured,14083819,32
1767133,160120,2012-07-03T00:00:00.000,16:15,1,Occupant,Injured,11620409,23
1301443,21687,2012-07-03T00:00:00.000,8:34,4,Occupant,Injured,8782147,6
1432157,72608,2012-07-03T00:00:00.000,14:53,3,Occupant,Injured,9792800,30
2172239,279654,2012-07-03T00:00:00.000,14:30,1,Bicyclist,Injured,14083823,0
1697058,140817,2012-07-03T00:00:00.000,15:20,3,Occupant,Injured,11252348,14
1752960,155818,2012-07-03T00:00:00.000,10:15,1,Occupant,Injured,11557898,25
1432153,72603,2012-07-03T00:00:00.000,8:02,2,Occupant,Injured,9792784,1
1681283,135064,2012-07-03T00:00:00.000,15:22,1,Pedestrian,Injured,,12
1483684,85178,2012-07-03T00:00:00.000,15:00,1,Pedestrian,Injured,,51
1499648,88554,2012-07-03T00:00:00.000,15:20,1,Occupant,Injured,10155476,44
1738737,152380,2012-07-03T00:00:00.000,13:30,2,Occupant,Injured,11464702,22
2028218,233155,2012-07-03T00:00:00.000,11:30,1,Occupant,Injured,13079828,49
1708742,144742,2012-07-03T00:00:00.000,17:40,1,Occupant,Injured,11312741,43
1557517,102745,2012-07-03T00:00:00.000,15:20,1,Occupant,Injured,10462595,39
1805694,2975649,2012-07-03T00:00:00.000,14:56,5,Occupant,Injured,11803444,38
1935458,208741,2012-07-03T00:00:00.000,21:40,1,Occupant,Injured,12540003,27
1581699,109491,2012-07-03T00:00:00.000,22:50,1,Bicyclist,Injured,10602305,28
2071982,245594,2012-07-03T00:00:00.000,13:50,1,Occupant,Injured,13407179,66
2154894,272592,2012-07-03T00:00:00.000,17:30,2,Occupant,Injured,13976955,41
1335963,37655,2012-07-03T00:00:00.000,3:30,2,Occupant,Injured,9115370,23
1529018,94896,2012-07-03T00:00:00.000,13:21,3,Occupant,Injured,10314654,10
1752963,155820,2012-07-03T00:00:00.000,7:00,3,Occupant,Injured,11557902,1
1291141,16545,2012-07-03T00:00:00.000,14:31,1,Pedestrian,Injured,,49
1752959,155814,2012-07-03T00:00:00.000,18:00,1,Occupant,Injured,11557888,45
2071985,245600,2012-07-03T00:00:00.000,18:30,1,Pedestrian,Injured,,17
2071993,245619,2012-07-03T00:00:00.000,18:00,1,Occupant,Injured,13407233,48
1350096,44944,2012-07-03T00:00:00.000,16:50,1,Occupant,Injured,9272250,54
1483690,85184,2012-07-03T00:00:00.000,12:26,2,Occupant,Injured,10051557,11
1640567,125692,2012-07-03T00:00:00.000,18:40,1,Bicyclist,Injured,10956697,25
1986487,219430,2012-07-03T00:00:00.000,9:50,1,Occupant,Injured,12832281,35
1380867,59644,2012-07-03T00:00:00.000,20:29,2,Occupant,Injured,9500111,46
1483688,2896734,2012-07-03T00:00:00.000,0:05,1,Occupant,Injured,10051555,33
1752961,155820,2012-07-03T00:00:00.000,7:00,1,Occupant,Injured,11557901,8
1557516,102742,2012-07-03T00:00:00.000,16:30,1,Occupant,Injured,10462590,37
1842995,182656,2012-07-03T00:00:00.000,12:38,5,Occupant,Injured,12001734,52
1529017,94896,2012-07-03T00:00:00.000,13:21,2,Occupant,Injured,10314654,49
1953020,213218,2012-07-03T00:00:00.000,10:15,1,Occupant,Injured,12655059,75
2048651,238670,2012-07-03T00:00:00.000,15:15,1,Occupant,Injured,13226265,41
1364967,55553,2012-07-03T00:00:00.000,8:10,1,Occupant,Injured,9396174,37
1842997,182657,2012-07-03T00:00:00.000,10:00,1,Bicyclist,Injured,12001736,37
2154898,272598,2012-07-03T00:00:00.000,23:00,1,Occupant,Injured,13976965,19
1724751,147469,2012-07-03T00:00:00.000,18:45,1,Occupant,Injured,11398031,30
1449811,78677,2012-07-03T00:00:00.000,8:45,1,Occupant,Injured,9877745,31
1708743,144744,2012-07-03T00:00:00.000,19:06,1,Occupant,Injured,11312746,37
1283474,13889,2012-07-04T00:00:00.000,13:00,1,Pedestrian,Injured,,21
2188989,284680,2012-07-04T00:00:00.000,17:40,1,Occupant,Injured,14197325,19
2172245,279665,2012-07-04T00:00:00.000,11:10,1,Occupant,Injured,14083846,45
1738742,152387,2012-07-04T00:00:00.000,18:07,1,Occupant,Injured,11464715,52
1466833,2888475,2012-07-04T00:00:00.000,2:00,1,Occupant,Injured,9965441,20
1918555,203724,2012-07-04T00:00:00.000,22:00,1,Occupant,Injured,12450630,25
1697066,2957142,2012-07-04T00:00:00.000,19:16,5,Occupant,Injured,11252374,11
1350097,44953,2012-07-04T00:00:00.000,14:00,1,Bicyclist,Injured,9272268,31
1432159,72610,2012-07-04T00:00:00.000,6:30,1,Pedestrian,Injured,,30
1640568,125698,2012-07-04T00:00:00.000,13:52,1,Pedestrian,Injured,,2
2103683,259380,2012-07-04T00:00:00.000,14:00,2,Occupant,Injured,13643967,80
1654940,129927,2012-07-04T00:00:00.000,14:50,5,Occupant,Injured,11048962,6
1697076,140843,2012-07-04T00:00:00.000,18:34,1,Bicyclist,Injured,11252407,24
2216634,293196,2012-07-04T00:00:00.000,23:13,1,Occupant,Injured,14389197,18
2008969,3023339,2012-07-04T00:00:00.000,17:00,1,Occupant,Injured,12953398,0
1795721,163439,2012-07-04T00:00:00.000,2:51,2,Occupant,Injured,11738428,26
1380872,59647,2012-07-04T00:00:00.000,3:35,2,Occupant,Injured,9500118,3
1624642,121429,2012-07-04T00:00:00.000,19:00,1,Pedestrian,Injured,,0
1449807,78666,2012-07-04T00:00:00.000,12:05,2,Occupant,Injured,9877725,46
1817612,172576,2012-07-04T00:00:00.000,23:50,1,Pedestrian,Injured,,21
1918556,203724,2012-07-04T00:00:00.000,22:00,2,Occupant,Injured,12450629,30
1512359,2918659,2012-07-04T00:00:00.000,4:45,2,Occupant,Injured,10221743,29
1681286,135074,2012-07-04T00:00:00.000,16:41,1,Bicyclist,Injured,11155904,29
1512358,2918659,2012-07-04T00:00:00.000,4:45,1,Occupant,Injured,10221743,57
2088698,255013,2012-07-04T00:00:00.000,20:35,1,Occupant,Injured,13524296,38
1483692,85188,2012-07-04T00:00:00.000,17:25,1,Pedestrian,Injured,,29
2117473,264099,2012-07-04T00:00:00.000,15:04,2,Occupant,Injured,13745327,64
1499651,88570,2012-07-04T00:00:00.000,7:20,1,Occupant,Injured,10155516,50
1738743,152387,2012-07-04T00:00:00.000,18:07,2,Occupant,Injured,11464716,0
1708748,144748,2012-07-04T00:00:00.000,19:00,1,Bicyclist,Injured,11312756,12
1865088,2983047,2012-07-04T00:00:00.000,6:25,1,Occupant,Injured,12127924,36
1795703,163416,2012-07-04T00:00:00.000,7:00,2,Occupant,Injured,11738384,35
1449806,78666,2012-07-04T00:00:00.000,12:05,1,Occupant,Injured,9877725,64
1449809,78666,2012-07-04T00:00:00.000,12:05,4,Occupant,Injured,9877726,4
1323539,2840712,2012-07-04T00:00:00.000,22:15,1,Occupant,Injured,8991566,32
2103679,259379,2012-07-04T00:00:00.000,16:30,1,Occupant,Injured,13643962,79
1795711,163422,2012-07-04T00:00:00.000,15:30,1,Occupant,Injured,11738398,20
2103681,3078726,2012-07-04T00:00:00.000,22:30,2,Occupant,Injured,13643965,31
1986493,219441,2012-07-04T00:00:00.000,16:00,1,Occupant,Injured,12832303,68
1499652,88571,2012-07-04T00:00:00.000,11:15,1,Occupant,Injured,10155517,24
1466839,80851,2012-07-04T00:00:00.000,19:21,1,Occupant,Injured,9965466,20
1311962,26106,2012-07-04T00:00:00.000,23:40,1,Occupant,Injured,8879411,0
1432160,72612,2012-07-04T00:00:00.000,16:00,1,Occupant,Injured,9792806,0
1411143,2872821,2012-07-04T00:00:00.000,1:04,1,Occupant,Injured,9668061,19
1854301,184530,2012-07-04T00:00:00.000,9:00,1,Occupant,Injured,12049488,47
1697063,2957142,2012-07-04T00:00:00.000,19:16,2,Occupant,Injured,11252374,39
1795714,163426,2012-07-04T00:00:00.000,18:27,2,Occupant,Injured,11738406,43
2008963,3023335,2012-07-04T00:00:00.000,6:55,1,Occupant,Injured,12953370,31
1986491,219439,2012-07-04T00:00:00.000,20:12,1,Occupant,Injured,12832298,26
1640570,125700,2012-07-04T00:00:00.000,1:11,1,Occupant,Injured,10956715,23
1277337,12198,2012-07-04T00:00:00.000,7:10,1,Occupant,Injured,8569430,22
1795709,163420,2012-07-04T00:00:00.000,22:00,1,Occupant,Injured,11738391,42
1402575,66350,2012-07-04T00:00:00.000,15:15,2,Occupant,Injured,9620270,27
1391522,63613,2012-07-04T00:00:00.000,23:04,1,Pedestrian,Injured,,17
2103680,3078726,2012-07-04T00:00:00.000,22:30,1,Occupant,Injured,13643965,20
1654935,129925,2012-07-04T00:00:00.000,14:00,1,Occupant,Injured,11048959,66
1654936,129927,2012-07-04T00:00:00.000,14:50,1,Occupant,Injured,11048962,60
1380871,59647,2012-07-04T00:00:00.000,3:35,1,Occupant,Injured,9500118,4
1885860,193876,2012-07-04T00:00:00.000,23:59,1,Occupant,Injured,12248813,37
2071991,245616,2012-07-04T00:00:00.000,12:30,3,Occupant,Injured,13407228,2
1795701,163414,2012-07-04T00:00:00.000,7:15,2,Occupant,Injured,11738379,19
1483686,85181,2012-07-04T00:00:00.000,6:25,2,Occupant,Injured,10051549,20
1466840,80851,2012-07-04T00:00:00.000,19:21,2,Occupant,Injured,9965467,42
1795720,163439,2012-07-04T00:00:00.000,2:51,1,Occupant,Injured,11738428,32
1697064,2957142,2012-07-04T00:00:00.000,19:16,3,Occupant,Injured,11252374,39
1640571,125700,2012-07-04T00:00:00.000,1:11,2,Occupant,Injured,10956715,21
