crash_date,crash_time,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,latitude,longitude,location.latitude,location.longitude,on_street_name,off_street_name,borough,zip_code,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2012-07-01T00:00:00.000,11:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,68162,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8315678,-73.9429813,40.8315678,-73.9429813,AMSTERDAM AVENUE                ,WEST 155 STREET                 ,MANHATTAN,10032,,,,,,,
2012-07-01T00:00:00.000,15:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245567,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7472174,-73.8153738,40.7472174,-73.8153738,POPLAR AVENUE                   ,KISSENA BOULEVARD               ,QUEENS,11355,,,,,,,
2012-07-01T00:00:00.000,19:15,1,0,0,0,0,0,1,0,Unspecified,Unspecified,88544,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8695146,-73.8261813,40.8695146,-73.8261813,BARTOW AVENUE                   ,COOP CITY BOULEVARD             ,BRONX,10475,,,,,,,
2012-07-01T00:00:00.000,0:23,0,0,0,0,0,0,0,0,Unspecified,Unspecified,125655,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6071786,-73.9164142,40.6071786,-73.9164142,STRICKLAND AVENUE               ,NATIONAL DRIVE                  ,BROOKLYN,11234,,,,,,,
2012-07-01T00:00:00.000,18:55,0,0,0,0,0,0,0,0,Unspecified,Unspecified,102724,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8631626,-73.8645346,40.8631626,-73.8645346,WALLACE AVENUE                  ,MACE AVENUE                     ,BRONX,10467,,,,,,,
2012-07-01T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2968081,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6425396,-73.8765111,40.6425396,-73.8765111,,,,,,,,,,,
2012-07-01T00:00:00.000,10:20,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,55558,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7936059,-73.9495073,40.7936059,-73.9495073,EAST 106 STREET                 ,MADISON AVENUE                  ,MANHATTAN,10029,,,,,,,
2012-07-01T00:00:00.000,17:35,0,0,0,0,0,0,0,0,Unspecified,Unspecified,238646,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7447332,-73.9335895,40.7447332,-73.9335895,VAN DAM STREET                  ,THOMSON AVENUE                  ,QUEENS,11101,,,,,,,
2012-07-01T00:00:00.000,3:10,2,0,0,0,0,0,2,0,Unspecified,Unspecified,9407,SPORT UTILITY / STATION WAGON,TAXI,40.7276608,-74.0013891,40.7276608,-74.0013891,SULLIVAN STREET                 ,WEST HOUSTON STREET             ,MANHATTAN,10012,,,,,,,
2012-07-01T00:00:00.000,2:04,1,0,1,0,0,0,0,0,Unspecified,,32046,TAXI,,40.7479250,-73.9736070,40.747925,-73.973607,EAST 39 STREET                  ,2 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-01T00:00:00.000,13:00,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,2912089,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8304060,-73.8376444,40.830406,-73.8376444,,,,,,,,,,,
2012-07-01T00:00:00.000,15:53,0,0,0,0,0,0,0,0,Unspecified,,113534,PASSENGER VEHICLE,,40.5754516,-73.9953816,40.5754516,-73.9953816,MERMAID AVENUE                  ,WEST 29 STREET                  ,BROOKLYN,11224,,,,,,,
2012-07-01T00:00:00.000,6:30,2,0,0,0,0,0,2,0,Outside Car Distraction,Unspecified,3096743,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6749541,-73.8020355,40.6749541,-73.8020355,,,,,,,,,,,
2012-07-01T00:00:00.000,19:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,102723,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.8496872,-73.8586161,40.8496872,-73.8586161,RHINELANDER AVENUE              ,RADCLIFF AVENUE                 ,BRONX,10462,,,,,,,
2012-07-01T00:00:00.000,21:05,0,0,0,0,0,0,0,0,Unspecified,Unspecified,52341,PASSENGER VEHICLE,TAXI,40.7786073,-73.9816215,40.7786073,-73.9816215,WEST 72 STREET                  ,AMSTERDAM AVENUE                ,MANHATTAN,10023,,,,,,,
2012-07-01T00:00:00.000,21:10,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,264080,AMBULANCE,PASSENGER VEHICLE,,,,,HOR HARDING EXPRESSWAY SR SOUTH ,108 STREET                      ,,,,,,,,,
2012-07-01T00:00:00.000,13:32,0,0,0,0,0,0,0,0,Unspecified,Unspecified,76207,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,,,OAK POINT AVENUE                ,BARRY STREET                    ,,,,,,,,,
2012-07-01T00:00:00.000,22:00,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,78657,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8300576,-73.8864096,40.8300576,-73.8864096,BOONE AVENUE                    ,WEST FARMS ROAD                 ,BRONX,10459,Unspecified,PASSENGER VEHICLE,,Unspecified,PASSENGER VEHICLE,,
2012-07-01T00:00:00.000,20:15,1,0,1,0,0,0,0,0,Unspecified,,175814,SCOOTER,,40.6704474,-73.9819253,40.6704474,-73.9819253,5 STREET                        ,6 AVENUE                        ,BROOKLYN,11215,,,,,,,
2012-07-01T00:00:00.000,9:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,238643,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7441309,-73.9270473,40.7441309,-73.9270473,38 STREET                       ,QUEENS BOULEVARD                ,QUEENS,11101,,,,,,,
2012-07-01T00:00:00.000,12:40,1,0,0,0,0,0,1,0,Unspecified,Unspecified,140806,VAN,SPORT UTILITY / STATION WAGON,40.6128336,-74.0336475,40.6128336,-74.0336475,4 AVENUE                        ,100 STREET                      ,BROOKLYN,11209,,,,,,,
2012-07-01T00:00:00.000,16:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,284662,PICK-UP TRUCK,PASSENGER VEHICLE,40.6156433,-74.0672834,40.6156433,-74.0672834,BAY STREET                      ,VIRGINIA AVENUE                 ,STATEN ISLAND,10305,,,,,,,
2012-07-01T00:00:00.000,19:55,1,0,1,0,0,0,0,0,Unspecified,Unspecified,184522,LIVERY VEHICLE,PASSENGER VEHICLE,40.6892183,-73.9176492,40.6892183,-73.9176492,PUTNAM AVENUE                   ,BUSHWICK AVENUE                 ,BROOKLYN,11221,,,,,,,
2012-07-01T00:00:00.000,22:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,155802,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,40.6451058,-74.0103204,40.6451058,-74.0103204,50 STREET                       ,5 AVENUE                        ,BROOKLYN,11220,,,,,,,
2012-07-01T00:00:00.000,23:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,121425,PASSENGER VEHICLE,UNKNOWN,40.6108455,-73.9917667,40.6108455,-73.9917667,BAY RIDGE PARKWAY               ,20 AVENUE                       ,BROOKLYN,11204,,,,,,,
2012-07-01T00:00:00.000,9:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,284646,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6347476,-74.1122528,40.6347476,-74.1122528,CASTLETON AVENUE                ,BEMENT AVENUE                   ,STATEN ISLAND,10310,,,,,,,
2012-07-01T00:00:00.000,12:15,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,2912095,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,,,,,
2012-07-01T00:00:00.000,11:05,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,264071,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7323028,-73.8582662,40.7323028,-73.8582662,98 PLACE                        ,63 ROAD                         ,QUEENS,11374,,,,,,,
2012-07-01T00:00:00.000,4:00,0,0,0,0,0,0,0,0,Lost Consciousness,Prescription Medication,279798,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7471367,-73.8924084,40.7471367,-73.8924084,BROADWAY                        ,73 STREET                       ,QUEENS,11372,,,,,,,
2012-07-01T00:00:00.000,0:10,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,116256,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.5888678,-73.9727446,40.5888678,-73.9727446,WEST 3 STREET                   ,BOUCK COURT                     ,BROOKLYN,11223,,,,,,,
2012-07-01T00:00:00.000,1:20,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,144729,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,ROCKAWAY PARKWAY                ,SHORE PARKWAY                   ,,,,,,,,,
2012-07-01T00:00:00.000,3:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,238641,PASSENGER VEHICLE,UNKNOWN,40.7536108,-73.9039226,40.7536108,-73.9039226,NORTHERN BOULEVARD              ,57 STREET                       ,QUEENS,11377,,,,,,,
2012-07-01T00:00:00.000,16:20,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,152368,OTHER,PASSENGER VEHICLE,40.6687847,-73.9478174,40.6687847,-73.9478174,UNION STREET                    ,NEW YORK AVENUE                 ,BROOKLYN,11213,,,,,,,
2012-07-01T00:00:00.000,5:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,32050,TAXI,TAXI,40.7514411,-73.9739594,40.7514411,-73.9739594,EAST 43 STREET                  ,3 AVENUE                        ,MANHATTAN,10017,,,,,,,
2012-07-01T00:00:00.000,3:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,88522,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,PARKING LOT OF 410 CITY ISLAND AVENUE   ,,,,
2012-07-01T00:00:00.000,17:05,0,0,0,0,0,0,0,0,Unspecified,Unspecified,152364,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6578369,-73.9503273,40.6578369,-73.9503273,NOSTRAND AVENUE                 ,HAWTHORNE STREET                ,BROOKLYN,11225,,,,,,,
2012-07-01T00:00:00.000,23:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,272565,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,21 STREET                       ,HOYT AVENUE SOUTH               ,,,,,,,,,
2012-07-01T00:00:00.000,16:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,16526,PASSENGER VEHICLE,UNKNOWN,40.7501786,-74.0060706,40.7501786,-74.0060706,WEST 25 STREET                  ,11 AVENUE                       ,MANHATTAN,10001,,,,,,,
2012-07-01T00:00:00.000,15:30,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,2840709,SPORT UTILITY / STATION WAGON,TAXI,,,,,,,,,,,,,,,
2012-07-01T00:00:00.000,19:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,106894,PASSENGER VEHICLE,UNKNOWN,,,,,GILES PLACE                     ,SEDGWICK AVENUE                 ,,,,,,,,,
2012-07-01T00:00:00.000,8:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,219397,PASSENGER VEHICLE,UNKNOWN,40.7518264,-73.7192065,40.7518264,-73.7192065,LANGSTON AVENUE                 ,260 STREET                      ,QUEENS,11004,,,,,,,
2012-07-01T00:00:00.000,17:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245710,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.7671496,-73.7926833,40.7671496,-73.7926833,33 AVENUE                       ,UTOPIA PARKWAY                  ,QUEENS,11358,,,,,,,
2012-07-01T00:00:00.000,22:25,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,65000,AMBULANCE,PASSENGER VEHICLE,40.8213817,-73.9541326,40.8213817,-73.9541326,WEST 137 STREET                 ,BROADWAY                        ,MANHATTAN,10031,,,,,,,
2012-07-01T00:00:00.000,12:07,3,0,0,0,0,0,3,0,Physical Disability,Unspecified,193933,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7086265,-73.9451243,40.7086265,-73.9451243,MANHATTAN AVENUE                ,SCHOLES STREET                  ,BROOKLYN,11206,,,,,,,
2012-07-01T00:00:00.000,11:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,301245,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5262662,-74.2015265,40.5262662,-74.2015265,AMBOY ROAD                      ,SEGUINE AVENUE                  ,STATEN ISLAND,10309,,,,,,,
2012-07-01T00:00:00.000,23:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,147457,PASSENGER VEHICLE,TAXI,,,,,FLATBUSH AVENUE                 ,CORTELYOU ROAD                  ,,,,,,,,,
2012-07-01T00:00:00.000,15:50,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,293140,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5649742,-74.1332986,40.5649742,-74.1332986,CLARKE AVENUE                   ,RENEE DRIVE                     ,STATEN ISLAND,10306,,,,,,,
2012-07-01T00:00:00.000,2:30,1,0,0,0,1,0,0,0,Other Vehicular,Passenger Distraction,44909,TAXI,BICYCLE,40.7641617,-73.9688897,40.7641617,-73.9688897,EAST 61 STREET                  ,PARK AVENUE                     ,MANHATTAN,10065,,,,,,,
2012-07-01T00:00:00.000,20:44,4,0,0,0,0,0,4,0,Unspecified,Unspecified,147453,SPORT UTILITY / STATION WAGON,UNKNOWN,40.6535750,-73.9594520,40.653575,-73.959452,FLATBUSH AVENUE                 ,LENOX ROAD                      ,BROOKLYN,11226,,,,,,,
2012-07-01T00:00:00.000,12:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,279783,PASSENGER VEHICLE,VAN,40.7578474,-73.8992132,40.7578474,-73.8992132,31 AVENUE                       ,68 STREET                       ,QUEENS,11377,,,,,,,
2012-07-01T00:00:00.000,14:10,1,0,0,0,0,0,1,0,Unspecified,Unspecified,268105,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6876885,-73.7925589,40.6876885,-73.7925589,113 AVENUE                      ,155 STREET                      ,QUEENS,11433,,,,,,,
2012-07-01T00:00:00.000,18:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,113674,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5832701,-73.9600492,40.5832701,-73.9600492,CONEY ISLAND AVENUE             ,GUIDER AVENUE                   ,BROOKLYN,11235,,,,,,,
2012-07-01T00:00:00.000,9:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,129899,PASSENGER VEHICLE,UNKNOWN,40.6268260,-73.9967902,40.626826,-73.9967902,61 STREET                       ,NEW UTRECHT AVENUE              ,BROOKLYN,11219,,,,,,,
2012-07-01T00:00:00.000,17:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,88539,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,PARKING LOT OF 1 ORCHARD BEACH ROAD     ,,,,
2012-07-01T00:00:00.000,13:25,0,0,0,0,0,0,0,0,Unspecified,Unspecified,5291,TAXI,TAXI,40.7241363,-73.9926041,40.7241363,-73.9926041,EAST HOUSTON STREET             ,BOWERY                          ,MANHATTAN,10012,,,,,,,
2012-07-01T00:00:00.000,17:55,0,0,0,0,0,0,0,0,Unspecified,Unspecified,12182,PASSENGER VEHICLE,TAXI,40.7180039,-73.9865840,40.7180039,-73.986584,DELANCEY STREET                 ,SUFFOLK STREET                  ,MANHATTAN,10002,,,,,,,
2012-07-01T00:00:00.000,12:34,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,55548,PASSENGER VEHICLE,,40.7902528,-73.9456349,40.7902528,-73.9456349,3 AVENUE                        ,EAST 104 STREET                 ,MANHATTAN,10029,,,,,,,
2012-07-01T00:00:00.000,12:56,0,0,0,0,0,0,0,0,Unspecified,Unspecified,32042,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.7457274,-73.9781227,40.7457274,-73.9781227,EAST 34 STREET                  ,3 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-01T00:00:00.000,14:14,7,0,3,0,1,0,3,0,Passenger Distraction,Unspecified,9409,TAXI,BICYCLE,40.7311655,-73.9919214,40.7311655,-73.9919214,BROADWAY                        ,EAST 9 STREET                   ,MANHATTAN,10003,,,,,,,
2012-07-01T00:00:00.000,18:37,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,63606,TAXI,,40.7970973,-73.9497466,40.7970973,-73.9497466,WEST 110 STREET                 ,DUKE ELLINGTON CIRCLE           ,MANHATTAN,10026,,,,,,,
2012-07-01T00:00:00.000,11:40,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,116261,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5970272,-73.9531488,40.5970272,-73.9531488,AVENUE V                        ,EAST 18 STREET                  ,BROOKLYN,11229,,,,,,,
2012-07-01T00:00:00.000,15:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,21676,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7419703,-73.9808593,40.7419703,-73.9808593,EAST 28 STREET                  ,3 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-01T00:00:00.000,10:40,1,0,1,0,0,0,0,0,Unspecified,,245557,SPORT UTILITY / STATION WAGON,,40.7438656,-73.8256791,40.7438656,-73.8256791,MAIN STREET                     ,59 AVENUE                       ,QUEENS,11355,,,,,,,
2012-07-01T00:00:00.000,21:35,0,0,0,0,0,0,0,0,Unspecified,Unspecified,264082,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7216784,-73.8359648,40.7216784,-73.8359648,GRND CNTRL PARKWAY SR WEST      ,72 ROAD                         ,QUEENS,11375,,,,,,,
2012-07-01T00:00:00.000,16:22,0,0,0,0,0,0,0,0,Unspecified,Unspecified,191550,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6837264,-73.9679609,40.6837264,-73.9679609,FULTON STREET                   ,VANDERBILT AVENUE               ,BROOKLYN,11238,,,,,,,
2012-07-01T00:00:00.000,16:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,155803,PASSENGER VEHICLE,UNKNOWN,40.6454575,-74.0063674,40.6454575,-74.0063674,47 STREET                       ,6 AVENUE                        ,BROOKLYN,11220,,,,,,,
2012-07-01T00:00:00.000,21:31,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,37642,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7631147,-73.9996498,40.7631147,-73.9996498,WEST SIDE HIGHWAY               ,WEST 44 STREET                  ,MANHATTAN,10036,,,,,,,
2012-07-01T00:00:00.000,19:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,135052,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6450318,-73.9199775,40.6450318,-73.9199775,CLARENDON ROAD                  ,RALPH AVENUE                    ,BROOKLYN,11236,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-01T00:00:00.000,13:00,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,116287,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,,GUIDER AVENUE                   ,EAST 12 STREET                  ,,,,,,,,,
2012-07-01T00:00:00.000,2:50,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,85182,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8255779,-73.9184596,40.8255779,-73.9184596,EAST 161 STREET                 ,MORRIS AVENUE                   ,BRONX,10451,,,,,,,
2012-07-01T00:00:00.000,0:05,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,37632,PASSENGER VEHICLE,BUS,40.7621266,-73.9973865,40.7621266,-73.9973865,11 AVENUE                       ,WEST 44 STREET                  ,MANHATTAN,10036,,,,,,,
2012-07-01T00:00:00.000,15:30,1,0,0,0,0,0,1,0,Unspecified,Unspecified,227946,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6671159,-73.8346499,40.6671159,-73.8346499,NORTH CONDUIT AVENUE            ,COHANCY STREET                  ,QUEENS,11417,,,,,,,
2012-07-01T00:00:00.000,16:40,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,121401,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6015794,-73.9978249,40.6015794,-73.9978249,21 AVENUE                       ,BENSON AVENUE                   ,BROOKLYN,11214,,,,,,,
2012-07-01T00:00:00.000,12:45,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,37630,PASSENGER VEHICLE,OTHER,40.7633754,-73.9964587,40.7633754,-73.9964587,WEST 46 STREET                  ,11 AVENUE                       ,MANHATTAN,10036,,,,,,,
2012-07-01T00:00:00.000,8:27,2,0,0,0,0,0,2,0,Traffic Control Disregarded,,3016724,PASSENGER VEHICLE,,40.7087971,-73.7276200,40.7087971,-73.72762,,,,,,,,,,,
2012-07-01T00:00:00.000,15:15,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,227944,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6821713,-73.8310359,40.6821713,-73.8310359,110 STREET                      ,107 AVENUE                      ,QUEENS,11419,,,,,,,
2012-07-01T00:00:00.000,13:49,0,0,0,0,0,0,0,0,Unspecified,Unspecified,52342,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.7767295,-73.9792787,40.7767295,-73.9792787,COLUMBUS AVENUE                 ,WEST 71 STREET                  ,MANHATTAN,10023,,,,,,,
2012-07-01T00:00:00.000,0:45,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,203710,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6810466,-73.8493003,40.6810466,-73.8493003,103 AVENUE                      ,90 STREET                       ,QUEENS,11416,,,,,,,
2012-07-01T00:00:00.000,7:15,1,0,0,0,0,0,1,0,Outside Car Distraction,,2943735,SPORT UTILITY / STATION WAGON,,40.5861184,-73.9360334,40.5861184,-73.9360334,,,,,,,,,,,
2012-07-01T00:00:00.000,20:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,116268,PASSENGER VEHICLE,UNKNOWN,40.5868757,-73.9569723,40.5868757,-73.9569723,WILLIAMS COURT                  ,HOMECREST AVENUE                ,BROOKLYN,11235,,,,,,,
2012-07-01T00:00:00.000,14:35,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,144731,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6313217,-73.9023297,40.6313217,-73.9023297,EAST 85 STREET                  ,AVENUE M                        ,BROOKLYN,11236,,,,,,,
2012-07-01T00:00:00.000,17:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,147455,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6553404,-73.9606980,40.6553404,-73.960698,PARKSIDE AVENUE                 ,PARKSIDE COURT                  ,BROOKLYN,11226,,,,,,,
2012-07-01T00:00:00.000,11:50,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,293147,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.5968498,-74.0620540,40.5968498,-74.062054,GUILFORD STREET                 ,LILY POND AVENUE                ,STATEN ISLAND,10305,,,,,,,
2012-07-01T00:00:00.000,13:20,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,55549,PASSENGER VEHICLE,LIVERY VEHICLE,40.7872227,-73.9520580,40.7872227,-73.952058,EAST 97 STREET                  ,PARK AVENUE                     ,MANHATTAN,10029,,,,,,,
2012-07-01T00:00:00.000,3:17,0,0,0,0,0,0,0,0,Unspecified,Unspecified,272560,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7539960,-73.9424305,40.753996,-73.9424305,21 STREET                       ,41 AVENUE                       ,QUEENS,11101,,,,,,,
2012-07-01T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,179415,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6802409,-73.9467485,40.6802409,-73.9467485,FULTON STREET                   ,NEW YORK AVENUE                 ,BROOKLYN,11216,,,,,,,
2012-07-01T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,125669,PASSENGER VEHICLE,FIRE TRUCK,40.6237435,-73.9244699,40.6237435,-73.9244699,AVENUE L                        ,EAST 53 STREET                  ,BROOKLYN,11234,,,,,,,
2012-07-01T00:00:00.000,14:52,1,0,0,0,0,0,1,0,Failure to Keep Right,,2896729,MOTORCYCLE,,,,,,,,,,,,,,,,
2012-07-01T00:00:00.000,17:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,21680,TAXI,PASSENGER VEHICLE,40.7323478,-73.9849394,40.7323478,-73.9849394,2 AVENUE                        ,EAST 14 STREET                  ,MANHATTAN,10003,,,,,,,
2012-07-01T00:00:00.000,3:20,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,44943,TAXI,TAXI,40.7606005,-73.9643142,40.7606005,-73.9643142,2 AVENUE                        ,EAST 59 STREET                  ,MANHATTAN,10022,,,,,,,
2012-07-01T00:00:00.000,18:05,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,219400,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6788433,-73.7541790,40.6788433,-73.754179,135 AVENUE                      ,SPRINGFIELD BOULEVARD           ,QUEENS,11413,,,,,,,
2012-07-01T00:00:00.000,9:40,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,80827,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8398819,-73.8576576,40.8398819,-73.8576576,METROPOLITAN AVENUE             ,MAPLE DRIVE                     ,BRONX,10462,,,,,,,
2012-07-01T00:00:00.000,14:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,125659,PASSENGER VEHICLE,UNKNOWN,40.6140535,-73.9273947,40.6140535,-73.9273947,EAST 49 STREET                  ,FLATBUSH AVENUE                 ,BROOKLYN,11234,,,,,,,
